name,frequency,mean_age
ANA RUTE,21,34.1
ANA SANTOS,21,49.5
ANAISS,21,16.3
ANALIA SOLEDAD,21,33.5
ANCA LOREDANA,21,30.8
ANCA MADALINA,21,25.5
ANDA MARIA,21,20.8
ANDRA CRISTINA,21,22.3
ANDRA NICOLETA,21,14.5
ANDREA BIANCA,21,11.6
ANDREA ELISA,21,25.8
ANDREA ELISABET,21,34.5
ANDREA JUANA,21,51.2
ANDREA LISBETH,21,16.2
ANDREA MACARENA,21,23.9
ANDREA MAR,21,15.9
ANDREA MARTA,21,33
ANDREA SALOME,21,19.6
ANDREA VANINA,21,35.5
ANGELA JOSEFINA,21,50.8
ANGELA LUZ,21,44.6
ANGELA REGINA,21,41.8
ANGELES ASUNCION,21,53.4
ANGELES CUSTODIA,21,58
ANGELES JESUS,21,51.8
ANGELES MAR,21,34.6
ANGELICA VIVIANA,21,31.7
ANGIE ALEXANDRA,21,16
ANGIE ELIZABETH,21,10.7
ANHARA,21,19.7
ANN KRISTIN,21,43.9
ANNA BEATA,21,37.8
ANNA FRANCESCA,21,29.6
ANNE KATHRIN,21,39.6
ANNEMIEKE,21,49.9
ANNIE MARIE,21,66.2
ANTIDIA,21,69
ANTONIA CELIA,21,52.3
ANYARA,21,8.3
ANYELA MARIA,21,31
ARAGEME,21,55.5
ARAIS,21,36.5
ARIADNA VALENTINA,21,7.6
ARIANA PATRICIA,21,15.7
ARLENA,21,22.9
ARMELINDA,21,68.1
AROA PILAR,21,16.8
AROMA,21,59.3
ARTEMIZA,21,42.4
ATSUKO,21,48.3
AURA ISABEL,21,40.6
AURORA LOURDES,21,50.7
AURORA SOLEDAD,21,51.7
AUSTRALIA,21,55.7
AYANE,21,3.2
BAYANE,21,5
BEATRIZ CONSUELO,21,50.5
BEATRIZ ENCARNACION,21,42.9
BEATRIZ VIRGINIA,21,42.8
BEGA,21,9.5
BELINDA ISABEL,21,39
BERONIKA,21,32.6
BERTA ALICIA,21,49.9
BERTA ROSA,21,53.5
BERTILDA,21,62.6
BEVERLY ANN,21,60.1
BHAVNA,21,33.3
BIANCA LOREDANA,21,21.8
BISILA,21,15.2
BLANCA ADRIANA,21,37.3
BLANCA ALMUDENA,21,35.4
BLANCA LUCILA,21,47.8
BLANCA MARISOL,21,39.8
BLANCA VIRGINIA,21,40.9
BRIGIT,21,30.4
BRUNA FILIPA,21,15.9
CAMILA BEATRIZ,21,17.4
CAMILA VALERIA,21,12.7
CANDELARIA COVADONGA,21,53.6
CANDELARIA MERCEDES,21,52.7
CANDIDA JOSEFA,21,64.5
CARLA EUGENIA,21,26.9
CARLA MARISA,21,32.8
CARLA MILAGROS,21,25.6
CARLA NICOLE,21,10.4
CARLA STEFANIA,21,10.2
CARMEN AGUEDA,21,57
CARMEN AZAHARA,21,25.5
CARMEN COROMOTO,21,52.3
CARMEN DIVINA,21,57.3
CARMEN DOMINGA,21,55.7
CARMEN FILOMENA,21,58.5
CARMEN JANET,21,38.5
CARMEN RUS,21,35.3
CARMEN SABINA,21,49.5
CARMEN VIVIANA,21,35.5
CAROLINA ADRIANA,21,20.8
CAROLINA ELISABET,21,30.1
CATALINA ELIZABETH,21,35.3
CATALINA FERNANDA,21,28.2
CATALINA SOFIA,21,22.7
CATALINA TOMAS,21,55.5
CATAYSA,21,24.1
CATELUTA,21,46.2
CATIA MARIA,21,30.7
CECILIA AMPARO,21,55.5
CECILIA ANTONIA,21,50
CELIA ANTONIA,21,53.9
CELIA RAMONA,21,53.2
CELINA CARMEN,21,44.5
CHRISTINA MARY,21,61
CHRISTINE JOAN,21,65
CINTHIA RAQUEL,21,31.6
CINTHYA ELIZABETH,21,28.1
CITA,21,71.4
CLARA ANDREA,21,27.6
CLARA ESTELA,21,41.3
CLARA LOURDES,21,49
CLARA MATILDE,21,36.8
CLAUDIA MARISA,21,35.9
CLAUDIA NOELIA,21,30.8
CLAUDIA SILVANA,21,40
CONCEPCION DESAMPARADOS,21,56.6
CONSORCIA,21,70.4
CONSTANZA BELEN,21,18
CONSUELO AMPARO,21,56.8
CONSUELO ANA,21,56.2
CONSUELO JOSEFA,21,61.9
CONSUELO MILAGROS,21,56.5
CONSUELO VICTORIA,21,48.5
CORA MARIA,21,29.8
CORAL ROCIO,21,14.7
CORNELIA MARIANA,21,39.1
COSTINELA,21,32.7
CRISTINA ALBA,21,23.9
CRISTINA AMALIA,21,39.9
CRISTINA CAMELIA,21,27
CRISTINA ELISABETH,21,28.3
CRISTINA MACARENA,21,30.6
CRISTINA MARIBEL,21,32.1
CRISTINA SANDRA,21,36.5
CRISTINA VALERIA,21,24.6
CRISTINA VICENTA,21,42.4
CRUZ MARINA,21,48.9
CUILI,21,40.9
CVETELINA,21,30.6
CYNTHIA PAMELA,21,27.3
DAJANA,21,29.4
DAMARA,21,21.8
DANA CRISTINA,21,25
DANA IOANA,21,27.5
DANIELA CATALINA,21,28.4
DANIELA GEORGETA,21,34.5
DANIELA SUSANA,21,33.8
DANIELLY,21,28.4
DANNA ISABELLA,21,5.7
DAOUYA,21,47.3
DAURA MARIA,21,24.5
DAVINIA ESTHER,21,28
DAYANA MISHELL,21,17.5
DAYANNE,21,18.8
DAYHANA,21,17.9
DAYSI ELIZABETH,21,33.8
DELIA ROCIO,21,33.3
DELIA TERESA,21,44.3
DELLANIRA,21,43.3
DEMELZA MARIA,21,31.1
DEMI,21,15.8
DENISA ADRIANA,21,13.5
DENISLAVA,21,22
DENIZE,21,38.5
DENNY,21,40.6
DEOLINDA MARIA,21,49.8
DIANA DOLORES,21,37.8
DIANA LISBETH,21,21.8
DIANA MAR,21,31.8
DIANDRA MARIA,21,19.9
DIANELIS,21,29.8
DIARIATOU,21,19.6
DICTINA,21,73.3
DINA ELIZABETH,21,30.1
DINAH,21,44.8
DOA,21,11.2
DOLORES ADELA,21,61.5
DOLORES ANDREA,21,51.8
DOLORES CLARA,21,55.4
DOLORES ELISA,21,56.1
DOLORES IRENE,21,52.4
DOMBINA,21,75.3
DONGFEN,21,38.5
DORA ANGELICA,21,48.9
DORA CRISTINA,21,43.5
DORA MERCEDES,21,49.8
DORIS CECILIA,21,48.3
DORIS LILIANA,21,42.5
DOROTA AGNIESZKA,21,37.2
DOROTA KATARZYNA,21,37.6
DOROTEA MARIA,21,60
DRAGICA,21,60.7
EBTISSAM,21,15.5
EDITH ALEJANDRA,21,31
EDITH ISABEL,21,48.9
EILEEN ANN,21,68.3
EIRINI,21,34.2
EL MILOUDIA,21,52.3
ELBA CARMEN,21,44.4
ELEKTRA,21,7.3
ELENA CRINA,21,31.6
ELENA JOSEFINA,21,50.1
ELENA TRINIDAD,21,45.5
ELENA VALERIA,21,27.2
ELISA GLORIA,21,58.7
ELISA RAQUEL,21,42.7
ELISABET ANA,21,44.1
ELISABETH ANNE,21,54
ELIZABETH MONICA,21,43.5
ELIZABETH PAOLA,21,29.6
ELS,21,43.2
ELSA FABIOLA,21,39.3
ELVIRA CONSUELO,21,59.8
ELVIRA MANUELA,21,53.8
EMEL,21,29.8
EMELDA,21,52.4
EMILIA ALEXANDRA,21,18.4
EMILIA JULIA,21,55
EMMA RAQUEL,21,34.8
ENCARNACION ANA,21,54.4
ENCARNACION LOURDES,21,50.2
ENCARNACION LUISA,21,57.8
ENCARNACION MAR,21,39.4
ENCARNACION TRINIDAD,21,55.9
ENMA ROSA,21,54.1
ENSAF,21,8.1
ERI,21,29.9
ERICA PINO,21,31.4
ERICKA MARIA,21,26
ERIKA MARGARITA,21,36.7
ERIKA NICOLE,21,12.1
ERIKA STEFANIA,21,16.5
ESE,21,27.5
ESTELA CRISTINA,21,41.5
ESTHER ALEXANDRA,21,31.9
ESTHER DUNIA,21,42.9
ESTHER GUADALUPE,21,42.5
ESTHER NIEVES,21,52.5
ESTHER SARA,21,43.3
ESTRELLA LUCIA,21,34.5
EUFRACIA,21,55.6
EUGENIA MARGARITA,21,56.1
EUGENIA PATRICIA,21,40.8
EVA ESMERALDA,21,36.7
EVA PIEDAD,21,36.1
EVELYN VICTORIA,21,17.5
EVODIA,21,65.6
EVORA,21,29.2
EWA AGNIESZKA,21,34.3
FARIDE,21,46
FATIMA CONCEIÇAO,21,44.3
FATIMA ROSA,21,40.2
FATIMA VICTORIA,21,28.2
FATOUM,21,52.1
FEBE,21,36.2
FELISA JUANA,21,72.3
FELISA MERCEDES,21,67.1
FELISA ROSA,21,64.3
FERMINA MARIA,21,52.1
FERNANDA PATRICIA,21,27
FLEUR,21,25
FLORENCE MARIE,21,42.9
FLORES MARIA,21,36
FLORINA SIMONA,21,31.3
FRANCISCA ESTER,21,44.7
FRANCISCA SILVIA,21,60.5
FRANCISCA VIRGINIA,21,43.6
FUENSANTA ISABEL,21,41.5
GABRIELA SILVIA,21,46.4
GALYA IVANOVA,21,34.5
GE,21,24.7
GEMMA VICTORIA,21,35.9
GEORGIA LOUISE,21,17.2
GEORGIANA ADRIANA,21,23.6
GEORGIANA BIANCA,21,16.5
GEORGIANA FLORINA,21,20.6
GERMANIA ELIZABETH,21,37.7
GHLANA,21,36.5
GIZELA,21,41
GLADYS ADRIANA,21,42.9
GLADYS LEONOR,21,50
GLADYS MARGOT,21,48.5
GLENDA MARIBEL,21,36.9
GLORIA AMANDA,21,49
GLORIA GRACIELA,21,42.5
GLORIA JUANA,21,54.8
GLORIA MARIANA,21,46.1
GLORIA TRINIDAD,21,53.9
GLORIA VANESSA,21,33.5
GRACIELA HAYDEE,21,57
GREGORIA FRANCISCA,21,69.2
GUIMEI,21,44.5
GUIZHEN,21,47.2
GURMEET,21,40.1
HABIBATOU,21,23.1
HAILING,21,37.4
HATOUMATA,21,22.6
HELLA,21,52.5
HILDA LUCIA,21,45.1
HILDA SUSANA,21,56.2
HOUSSNIA,21,31
IARA MARIA,21,29.4
ICA,21,40.4
IDALIA MARIA,21,33.5
IGNACIA CARMEN,21,62
IMELDA MARIA,21,54.3
INES ALICIA,21,49.4
INES ANDREA,21,30
INES INMACULADA,21,42.8
INES MILAGROS,21,52.5
INGRID ANDREA,21,28.6
INGRID DANIELA,21,18.5
INGRID VIVIANA,21,31.3
INMACULADA JOSEFA,21,51.7
INMACULADA MAR,21,40.8
INMACULADA VICTORIA,21,42.4
IOANA ANCA,21,30.3
IOANA VALENTINA,21,26.6
IONELA DORINA,21,32.6
IONELA LAVINIA,21,24.4
IRAULTZA,21,25.4
IREIDE,21,28.5
IRENE CONSUELO,21,37.2
IRIS ISABEL,21,25
IRMA CONSUELO,21,48.9
IRMA JESUS,21,50.6
IRMA PATRICIA,21,39.6
IRMA ROCIO,21,40.1
ISABEL ARANZAZU,21,37.6
ISABEL CANDIDA,21,60.7
ISABEL CINTA,21,47.4
ISET,21,11.2
IULIANA ADRIANA,21,30.3
IULIANA ALEXANDRA,21,23.6
IVANA LORENA,21,34.2
IVANICHKA,21,35.7
IZABEL CRISTINA,21,41.5
JACOBA MARIA,21,56.9
JACQUELINE FRANCES,21,63.4
JADE MARIA,21,16.5
JAIMETA,21,75.1
JANET IRENE,21,64.8
JENEBA,21,13.4
JENIFER ALEJANDRA,21,19.1
JENNIFER ROSE,21,47.2
JENNIFER STEFANIA,21,20
JENNY JACQUELINE,21,38.2
JERUSA,21,34
JESSICA ANNE,21,26
JESSICA LOURDES,21,33.2
JESSICA TAMARA,21,25.1
JESUSA CARMEN,21,73.5
JHENIFER,21,18.8
JHOSELYN,21,14.6
JHULIANA,21,13.6
JIALU,21,13.9
JIAYAN,21,12.4
JINLAN,21,41.5
JOAN ANN,21,69.7
JOANA CRISTINA,21,27.1
JOANNA AGNIESZKA,21,34.1
JOANNA LOUISE,21,39.5
JOANNA TERESA,21,36.4
JOSEFA BIENVENIDA,21,61.5
JOSEFA ELOISA,21,59.5
JOSEFINA ELENA,21,63.5
JOSEFINA MARGARITA,21,58.6
JOUMANA,21,13.2
JOZSEFNE,21,60.5
JUANA ALFONSA,21,62.1
JUANA CARIDAD,21,61.7
JUANA CINTA,21,46.5
JUANA CLARA,21,60
JUANA GRACIELA,21,50.7
JUANA PAULINA,21,62.5
JUANA PURIFICACION,21,58.8
JUANA SANTOS,21,58.1
JULIA AMELIA,21,47.1
JULIA ANNA,21,24.7
JULIA BLANCA,21,62.4
JULIA CARLOTA,21,39.2
JULIA GABRIELA,21,23.2
JULIA LOURDES,21,43.5
JULIA MARGARET,21,54.5
JULIA MARIE,21,38.6
JULIA VANESA,21,32.7
JULIETTE MARIE,21,31
JULY ANDREA,21,28.3
JUNYI,21,19.9
KAREN ABIGAIL,21,16.7
KARINA CECILIA,21,35.7
KARLA CECILIA,21,30.5
KARLA TATIANA,21,22.6
KATARZYNA MARTA,21,34.9
KATHRYN LOUISE,21,38.3
KATIE ELIZABETH,21,27
KE XIN,21,3.5
KELLY DANIELA,21,16.7
KHALIFA,21,35.2
LADY ELIZABETH,21,23.1
LAKHLIFIA,21,41.8
LALLA AICHA,21,45.3
LARA MARINA,21,20.7
LARISA ALEXANDRA,21,18.5
LARISA CRISTINA,21,16.9
LASZLONE,21,52.2
LAURA ADELA,21,36.3
LAURA ANALIA,21,35.1
LAURA AURORA,21,43.5
LAURA ELOISA,21,27.7
LAURA KATHERINE,21,19.8
LAURA RUTH,21,31.8
LAURA SOL,21,24.4
LAURA STEFANIA,21,18.4
LAZARA MARIA,21,49.3
LEDY,21,38.9
LEIDE,21,35.7
LEIDY DANIELA,21,15.5
LEIDY DAYANA,21,21.1
LEINA,21,12
LEONOR BEATRIZ,21,45.7
LEYVA,21,18.3
LIBERTY,21,35
LIDA ROSA,21,37.1
LIDIA EUGENIA,21,43.3
LIDIA IRENE,21,51.2
LIDIA VANESSA,21,30.9
LILIAN ESTHER,21,45.1
LILIANA LUCIA,21,35.1
LILIANA SOLEDAD,21,37
LIMIAO,21,28.6
LINDA JUNE,21,61.1
LISSETTE ESTEFANIA,21,21
LIYUAN,21,26.7
LIZ ROCIO,21,29.2
LIZ ROSSANA,21,27.5
LIZETH ESTEFANIA,21,19.2
LOIDA MARIA,21,29.6
LOIRA,21,29.7
LOREDANA FLORINA,21,27.5
LORENA CISNE,21,34.1
LORENA MARINA,21,29.5
LORENA VIVIANA,21,34.3
LOURDES AMPARO,21,35.5
LOURDES NOEMI,21,34.9
LOURDES SOFIA,21,23.4
LUCIA ESTER,21,43.1
LUCIA ESTRELLA,21,39.5
LUCIA MARTINA,21,26.9
LUCIA OLGA,21,50.8
LUCIA VALERIA,21,17.3
LUCIANA GABRIELA,21,29.5
LUCILLE,21,40
LUCITANIA,21,35.6
LUCY MARIA,21,34.5
LUDIBIA,21,48.2
LUISA ADELA,21,54.3
LUISA DANIELA,21,16.3
LUISA MAR,21,30.1
LUISA MARTA,21,56
LUISA OLGA,21,62.7
LUISA RAMONA,21,55.6
LUMINITA MARIANA,21,38
LUPE ROCIO,21,40.1
LUYAO,21,17.9
LUZ DARI,21,46.8
LUZ MELIDA,21,47.1
LUZ OFELIA,21,51.2
LYNDA ANNE,21,59.6
LYNNE MARIE,21,51.9
MACARENA ALEJANDRA,21,25.2
MADALINA ALINA,21,24.4
MAGDALENA MONIKA,21,33.6
MAH,21,20.2
MAHASSINE,21,27.1
MALWINA,21,24.6
MANMEET,21,13.1
MANNA,21,32.1
MANUELA AGUSTINA,21,59.5
MANUELA CECILIA,21,57.5
MANUELA IRENE,21,60.9
MARAY,21,26.1
MARCELA LUCIA,21,39.4
MARGARA,21,45.4
MARGARET JUNE,21,73.8
MARGARITA ADELA,21,56.7
MARGARITA CLARA,21,58.1
MARGOTH ELIZABETH,21,38.7
MARIA ALBITA,21,61.5
MARIA BALTASARA,21,64.3
MARIA BENICIA,21,64
MARIA BERNABELA,21,48.8
MARIA BRUGUES,21,40.9
MARIA CARMEN JOSEFINA,21,71.8
MARIA CARMEN PAZ,21,68.4
MARIA CESARINA,21,58.2
MARIA DANA,21,30.1
MARIA DIOLINDA,21,53.7
MARIA ECATERINA,21,22.8
MARIA ENAR,21,51.7
MARIA ESTEBANA,21,50
MARIA FLORICA,21,39
MARIA GRIMANESA,21,38.2
MARIA IBONE,21,47.7
MARIA INDALECIA,21,58.1
MARIA ISABEL DOLORES,21,60.3
MARIA ISABEL ROSARIO,21,59.7
MARIA JAVIER,21,49.2
MARIA JESUS NATIVIDAD,21,62.4
MARIA JOSEFA CONCEPCION,21,66.1
MARIA JUVENTINA,21,69.4
MARIA LISBETH,21,32.2
MARIA LLUNA,21,25.6
MARIA LUISA BEGOÑA,21,62.4
MARIA LUISA LOURDES,21,59.1
MARIA LUZ CARMEN,21,67.1
MARIA MARIOLA,21,44.2
MARIA MERITA,21,67
MARIA MERY,21,58.4
MARIA MONFRAGUE,21,41.3
MARIA MONTESCLAROS,21,53.7
MARIA NANCI,21,45.2
MARIA NAOMI,21,22.3
MARIA NAYADE,21,37
MARIA NIEVE,21,45.5
MARIA NIEVES BLANCA,21,69.3
MARIA NIEVES PILAR,21,67.8
MARIA ONA,21,24.7
MARIA PETRONELLA,21,64.5
MARIA REYNA,21,39.4
MARIA ROSAL,21,56.7
MARIA SHEYLA,21,32.4
MARIA SORINA,21,27.4
MARIA UMBELINA,21,67.4
MARIA UXUA,21,42.4
MARIA VERENA,21,43.8
MARIA VIRTUD,21,58
MARIA YENI,21,41.4
MARIA ZARZA,21,46.6
MARIA ZENOBIA,21,58
MARIANA IRINA,21,33.6
MARIANA IVANOVA,21,41.5
MARIANA MARCELA,21,42
MARIANELA ROCIO,21,38
MARIBI,21,51.9
MARICELY,21,39.7
MARIE LINE,21,47.4
MARIELA CECILIA,21,36.5
MARIELLY,21,38
MARIELYS,21,29.9
MARIETTE,21,61.4
MARINA ALBA,21,29.4
MARINA MAGDALENA,21,43.4
MARION ELIZABETH,21,64
MARITZA ROSARIO,21,45.5
MARITZA SOCORRO,21,42.8
MARIYANA IVANOVA,21,41.6
MARJORY,21,50.3
MARLENY SOCORRO,21,50.4
MARLISE,21,59.8
MARTA CAYETANA,21,25.8
MARTA DESAMPARADOS,21,28.5
MARTA LORETO,21,34.4
MARTA PURIFICACION,21,46.8
MARTHA EDITH,21,49.8
MARTHA IRIS,21,43.5
MARTHA LUCILA,21,47.2
MARY ALEJANDRA,21,25
MARY CHRISTINE,21,62.4
MATILDE ANTONIA,21,63.9
MATILDE CRISTINA,21,48.3
MATILDE EUGENIA,21,57.5
MATILDE FRANCISCA,21,57.8
MATILDE SOLEDAD,21,49.2
MEGARA,21,8.8
MEILIN,21,25.5
MEINA,21,24.2
MELANIA ISABEL,21,29.5
MELANIE ANNE,21,39.8
MELANIE ELIZABETH,21,20.7
MELANY MARIA,21,13.9
MELISSA ALEJANDRA,21,20.9
MELISSA CAROLINA,21,25.2
MERCEDES ANGELA,21,54.4
MERCEDES GEMA,21,42.2
MERCEDES PAZ,21,56.7
MERCEDES REYES,21,47.3
MIA ISABELLA,21,4.1
MIHAELA ADINA,21,31.5
MIHAELA LACRAMIOARA,21,34.9
MIHAELA VASILICA,21,30.5
MILAGROS LUCIA,21,50.8
MILEDY,21,47.1
MILLICENT,21,34
MINGZHU,21,38
MINHUA,21,50.4
MINNA,21,29.1
MIREIA ISABEL,21,23.8
MIRELA ANDREEA,21,22.5
MIRELA IOANA,21,31.6
MIRELA SIMONA,21,33.3
MIREN ICIAR,21,62.3
MIREN MERTXE,21,51.9
MIREN OSANE,21,46
MIRIAM SOFIA,21,27.3
MIRIAN LILIANA,21,37.4
MIRIAN LORENA,21,32.9
MIRIAN MARLENE,21,43.9
MIRIAN PINO,21,26.7
MIRZA,21,38.2
MONICA ADELA,21,43.6
MONICA PAZ,21,40.5
MONICA VALENTINA,21,35.5
MONIKA MAGDALENA,21,34.4
MONINA,21,34.3
MONSTSERRAT,21,49
MONTES,21,72.2
MONTSERRAT CONCEPCION,21,46.5
MONTSERRAT YOLANDA,21,44.9
MYRIAM CRISTINA,21,42.3
MYRIAN GRACIELA,21,38.4
NACHA,21,20
NACIMA,21,37.3
NADIA ALEJANDRA,21,22.8
NADIA CRISTINA,21,27.6
NADIA ELIZABETH,21,28.2
NADRA,21,34.9
NAISHA,21,6.1
NAJET,21,36.8
NAMI,21,17
NANCY SOLEDAD,21,41.4
NAOUEL,21,34.4
NARELLA,21,6.6
NATALIA ALICIA,21,33.4
NATALIA JOSEFA,21,42.5
NATALIA MARTA,21,33.1
NATIJA,21,32.4
NATIVIDAD CONCEPCION,21,56.9
NATIVIDAD ROSA,21,50.2
NAZLY,21,43.3
NEIDY,21,32.5
NELIA MARIA,21,37.9
NELINA,21,18.9
NELLY CRISTINA,21,46.4
NELLY MARITZA,21,46
NELLY TERESA,21,53.9
NEREA VALENTINA,21,3.7
NHOA,21,4.6
NICOLE PATRICIA,21,22.4
NICOLE STEPHANIE,21,16.3
NICOLETA GEORGETA,21,37.7
NIDIA PATRICIA,21,38
NIEVES BEATRIZ,21,43.2
NIEVES MONTSERRAT,21,50.5
NILA MARIA,21,52.7
NOELIA FATIMA,21,26.8
NOEMI ROSARIO,21,37.1
NOLWENN,21,18.7
NORA INES,21,48.1
NORA LILIANA,21,47.6
NUALA,21,42.9
NUO,21,11.1
NURAY,21,22.3
NURIA MARTA,21,42
OANA FLORENTINA,21,27.3
ODET,21,18.2
OGADENIA,21,35.1
OGHOGHO,21,27.7
OLGA MABEL,21,50.8
OMNIYA,21,4.3
OPRICA,21,53.5
ORIANA CAROLINA,21,24
OZLEM,21,33.5
PARISA,21,30.7
PATRICIA ESMERALDA,21,35.3
PATRICIA FABIANA,21,43.4
PATRICIA KATHLEEN,21,70.5
PATRICIA MARISOL,21,38.2
PATRICIA MARLENE,21,41.7
PATRICIA REGINA,21,34.2
PAULA DIANA,21,17.2
PAULA KARINA,21,21.8
PAULA LILIANA,21,29.2
PAULA MICHELLE,21,18.6
PENA,21,58.7
PIEDAD SOCORRO,21,52
PIEDRASANTAS,21,63.6
PIETERNELLA,21,64.6
PILAR LAURA,21,47.4
PREPEDIGNA,21,82.1
QIAOYAN,21,32.5
QINGMEI,21,42.4
QIUXIA,21,35.7
QIUYUN,21,40.5
RACHEL JANE,21,37.5
RAFAELA DOLORES,21,60.9
RAFAELA FRANCISCA,21,60.5
RALUCA BIANCA,21,21
RAMONA LILIANA,21,33.2
RAQUEL AMPARO,21,39.2
RAQUEL ASUNCION,21,44.4
RAQUEL CECILIA,21,38.9
RAUDA,21,9.6
RAYDA,21,41.9
RAYMUNDA,21,63.1
REBECA LAURA,21,25.3
REBECCA ANN,21,37.4
REKIA,21,37.6
REMEDIOS JOSEFA,21,61.3
RITA LUISA,21,54.5
RITA VANESSA,21,33.1
RIYA,21,11.8
ROCIO ANDREA,21,24.1
ROCIO MARTA,21,34.3
ROCIO MICAELA,21,21.6
ROCIO PINO,21,24.6
ROCIO YOLANDA,21,41.4
ROMINA LORENA,21,35.2
ROSA ALTAGRACIA,21,46.9
ROSA DIVINA,21,48.3
ROSA EMPERATRIZ,21,47.1
ROSA GEORGINA,21,51.5
ROSA HAYDEE,21,54.1
ROSA MACARENA,21,36.5
ROSA MARIA JESUS,21,63.7
ROSA MELANIA,21,37.2
ROSA OFELIA,21,56.4
ROSA PAOLA,21,33.8
ROSALIA TERESA,21,50.2
ROSETTA,21,54.4
ROUGUIATOU,21,23.1
ROUMAISA,21,6.3
RUTH MARIELA,21,40
RUTH MARISOL,21,41
RUTH REBECA,21,31.8
RUXANDRA MARIA,21,23.4
SABRA,21,18.3
SABRINA ALEXANDRA,21,15.9
SABRINA CARMEN,21,26.6
SAIDIA,21,41.5
SAMARA CARMEN,21,17.9
SANDITA,21,43.3
SANDRA ASUNCION,21,34.3
SANTA MARGARITA,21,45.1
SARA FILIPA,21,22.9
SARA MIRIAM,21,21.4
SARA PAOLA,21,22.3
SARA SUSANA,21,37.5
SARA VALERIA,21,9.6
SAYA,21,10.2
SECUNDILA,21,77.6
SERAFIMA,21,31.4
SETOU,21,27.3
SHAKEELA,21,37.7
SHAKILA,21,34.8
SHALINI,21,38.4
SHAMILA,21,23.1
SHANZA,21,16.8
SHAOHONG,21,40.2
SHAOYING,21,40.5
SHIRLEY TATIANA,21,24.6
SIJIA,21,18.6
SILVIA CLAUDIA,21,41.9
SILVIA ELVIRA,21,46.5
SILVIA MACARENA,21,33.2
SIMONA IULIANA,21,33.3
SISSEL,21,53.2
SOFIA AGUSTINA,21,27.3
SOFIA CARLOTA,21,25.9
SOFIA ELISABETH,21,14.2
SOFIA MARTA,21,26.6
SOLEDAD ESTHER,21,50.1
SOMAIA,21,20.8
SONIA CONCEPCION,21,38.9
SONIA MARTA,21,41.2
SORAYA PILAR,21,40.2
SOUNIA,21,26.7
STELA MARIA,21,36
STINE,21,35.7
SUIHONG,21,45.6
SUSAN CAROLINE,21,58
SUSAN DIANE,21,60.4
SUSAN IRENE,21,63.3
SUSANA JULIA,21,46.8
SUSANA LIDIA,21,48.9
SUSANNE MARIA,21,53.8
SYLVIA PATRICIA,21,53.9
TABASSUM,21,34.8
TABITHA,21,21.5
TAMARA BEATRIZ,21,28.7
TAMIRES,21,20.7
TANIA JESUS,21,29.6
TANIA SOLEDAD,21,28.9
TANIA TERESA,21,30.8
TATIANA MARIBEL,21,30.2
TATIANA PATRICIA,21,29.8
TATIANA PILAR,21,34.3
TEHMINA,21,29.2
TEHMINE,21,30.8
TERESA ADELA,21,61.1
TERESA BEGOÑA,21,48.4
TERESA GABRIELA,21,43.1
TERESA GEMA,21,43.9
TERESA PURIFICACION,21,49.7
TERESA SONIA,21,41.4
TERESITA CARMEN,21,53.5
TEREZA CRISTINA,21,46.9
TESEIDA,21,21.2
THAISA,21,20.5
TIBIABIN,21,24.3
TIGIST,21,11.9
TUTU,21,18.8
URCESINA,21,76.2
URSULA ELISABETH,21,70.1
UVALDINA,21,63.1
VALENTINA ANDREEA,21,21.1
VALENTINA LUCIA,21,17.4
VALERIE MARIE,21,43.2
VALME MARIA,21,24.3
VALVERDE,21,35.8
VANESSA JESUS,21,29.8
VANJA,21,32.6
VENELINA,21,34.4
VERONICA ANALIA,21,35.9
VERONICA JANETH,21,32.4
VERONICA MABEL,21,36
VICENTA VICTORIA,21,61.9
VICTORIA FELISA,21,60.7
VICTORIA HELENA,21,20
VICTORIA MONTSERRAT,21,30.4
VICTORIA NIEVES,21,47
VICTORIA OLGA,21,58.5
VIRGINIA BELEN,21,30.7
VIRGINIA FRANCISCA,21,52.2
VIRGINIA JOSEFA,21,54.2
VIVIANA ANGELICA,21,33.7
WANDA MARIA,21,43
WENDY JOHANNA,21,27.9
WIHAM,21,9.1
XIAOJU,21,42.2
XIAOLE,21,29.1
XIAOQIAN,21,20
XINHUA,21,41.8
YAIZA CRISTINA,21,27.9
YANEL,21,18.9
YANERIS,21,32.2
YANINA ELIZABETH,21,29.5
YANXIA,21,34.4
YARU,21,15.7
YATTOU,21,45.6
YELITZA CARMEN,21,43.1
YERINA,21,23.5
YESENIA ALTAGRACIA,21,33.6
YIXI,21,5.7
YIYING,21,25.6
YLUMINADA,21,50
YOLANDA ELVIRA,21,42.6
YOLANDA EUGENIA,21,47.1
YOLANDA JOSE,21,37.6
YOLANDA JULIA,21,43.6
YOLANDA OLGA,21,48.5
YOLANDA VIRGINIA,21,41.3
YONGHONG,21,41.6
YONKA,21,49
YOVANKA,21,31.6
YUEZHU,21,46.6
YUNMEI,21,41.6
ZAHYRA,21,14.6
ZANNA,21,44.5
ZENA,21,33.9
ZHENGFEN,21,40.2
ZHENNI,21,20.7
ZHIHONG,21,43.4
ZHIXIN,21,7.7
ZITOUNIA,21,41.7
ZORA,21,38.1
ZORITA,21,47.3
ABARNE,20,28.7
ADA MARINA,20,45.3
ADEL,20,25.2
ADELA PATRICIA,20,38.6
ADELAYDA,20,44.7
ADELUTA,20,42
ADIBA,20,26.7
ADINA ANDREEA,20,18.6
